ticker,datetime,title,top_sentiment,sentiment_score
V,10/29/2024 22:35,Coinbase to integrate Visa Direct network to deliver real-time account funding,negative,0.591498971
V,10/29/2024 23:25,Closing Bell Movers: Alphabet up over 5% on Q3 earnings beat,positive,0.441574991
V,10/30/2024 4:25,Visa Partners With Coinbase To Enhance Real-Time Crypto Transactions For Customers In US And EU ,negative,0.461333156
V,10/30/2024 5:15,Visa’s Strong Outlook and Attractive Risk/Reward Justify Buy Rating Amid Regulatory Concerns,positive,0.446307212
V,10/30/2024 8:40,Visa price target raised to $340 from $300 at Deutsche Bank,negative,0.474904895
V,10/30/2024 9:03,Visa Inc. Reports Strong Fiscal Year 2024 Performance,neutral,0.485133141
V,10/30/2024 10:15,Visa’s Strong Financial Performance and Strategic Positioning Reinforce Buy Rating,positive,0.492969751
V,10/30/2024 10:18,Visa’s Strong Performance and Strategic Outlook Justify Buy Rating and $320 Price Target,neutral,0.369338006
V,10/30/2024 10:26,Visa price target raised to $326 from $319 at Citi,positive,0.383097827
V,10/30/2024 10:41,Visa (V) Receives a Buy from RBC Capital,negative,0.369705111
V,10/30/2024 10:46,Visa price target raised to $322 from $311 at RBC Capital,neutral,0.454207867
V,10/30/2024 11:03,Coinbase to integrate Visa Direct for real-time access to funds,negative,0.360344321
V,10/30/2024 11:10,Visa price target raised to $322 from $319 at Piper Sandler,neutral,0.386991054
V,10/30/2024 11:11,Visa price target raised to $340 from $330 at Baird,negative,0.478768498
V,10/30/2024 11:35,Visa price target raised to $339 from $326 at Susquehanna,neutral,0.398343116
V,10/30/2024 11:36,Visa price target raised to $325 from $318 at TD Cowen,negative,0.637188435
V,10/30/2024 11:51,"Analysts Offer Insights on Financial Companies: MSCI (MSCI), Visa (V) and Skyward Specialty Insurance Group, Inc. (SKWD)",neutral,0.475650251
V,10/30/2024 12:20,Analysts Offer Insights on Financial Companies: Visa (V) and PayPal Holdings (PYPL),positive,0.402222216
V,10/30/2024 12:40,"Analysts’ Top Financial Picks: MSCI (MSCI), Visa (V)",positive,0.466573864
V,10/30/2024 12:42,Visa price target raised to $321 from $318 at Oppenheimer,positive,0.46202442
V,10/30/2024 12:55,Cautious Outlook on Visa: Sustained Growth Uncertainty Amid External Challenges,positive,0.431061745
V,10/30/2024 12:55,Visa price target raised to $320 from $310 at BMO Capital,positive,0.516399682
V,10/30/2024 13:00,Visa price target raised to $330 from $320 at Jefferies,negative,0.361721188
V,10/30/2024 19:50,Visa price target raised to $335 from $300 at Macquarie,negative,0.394897223
V,10/31/2024 13:00,OpenTable and Visa Team Up to Offer Exclusive Dining Access in Canada,neutral,0.43364206
V,11/1/2024 14:15,Crypto Currents: Crypto.com firms report Q3 earnings,positive,0.382379025
V,11/1/2024 14:45,Crypto Currents: Crypto firms report Q3 earnings,negative,0.498665214
V,11/3/2024 21:15,"Visa and Mastercard's growth runway in the U.S. may be shortening, Mizuho says",positive,0.402613431
V,11/4/2024 9:19,Barclays Remains a Buy on Visa (V),negative,0.415296465
V,11/4/2024 10:36,Visa price target raised to $347 from $319 at Barclays,positive,0.480572879
V,11/6/2024 17:30,"EU investigating MasterCard, Visa retailer fees, Reuters reports",neutral,0.429646373
V,11/6/2024 17:45,"Visa, Mastercard fees at the center of EU antitrust probe - report",negative,0.458173454
V,11/7/2024 12:44,"Visa Reinvents the Card, Unveils New Products at Singapore Fintech Festival 2024",neutral,0.5623914
V,11/8/2024 13:36,"Dividend Roundup: UPS, 3M, IBM, Visa, and more",neutral,0.406932443
V,11/11/2024 11:00,"Tencent, Visa partnering on palm-based authentication in Singapore, Nikkei says",neutral,0.413443565
V,11/11/2024 14:52,Marqeta gains on report private equity firms may be circling on takeover,positive,0.386384159
V,11/13/2024 6:44,"Cake digital bank launches its fully cloud-based card management system using Visa solutions, making the first deployment in Vietnam",neutral,0.37968266
V,11/14/2024 22:09,"Soroban Capital buys CenterPoint Energy, exits Exelon, others in Q3",neutral,0.554621458
V,11/14/2024 22:37,"ValueAct's top Q3 trades feature new Meta, Visa stakes, KKR, Spotify exits",negative,0.457476467
V,11/15/2024 8:30,"Correcting and Replacing: Cake digital bank launches its fully cloud-based card management system using Visa solutions, the first of such deployment in Vietnam",neutral,0.386336356
V,11/18/2024 17:07,"Overweight-rated Financial stocks, as group’s outlook looks attractive - MS",neutral,0.35154736
V,11/20/2024 20:15,Visa Inc put volume heavy and directionally bearish,neutral,0.435444176
WMB,8/5/2024 16:20,Best volatility ranking stocks with low moves and straddle premiums vs. history - BofA,positive,0.524694979
WMB,8/5/2024 20:18,"Williams Non-GAAP EPS of $0.43 beats by $0.06, revenue of $2.34B misses by $120M",positive,0.38031593
WMB,8/5/2024 22:38,"Williams Cos. Q2 Profit Decreases, But Beats Estimates ",neutral,0.447449893
WMB,8/6/2024 0:54,"WMB Stock Earnings: Williams Companies Beats EPS, Misses Revenue for Q2 2024",negative,0.36335206
WMB,8/6/2024 11:36,Hold Rating on Williams Companies Inc.: Balancing Strategic Acquisitions and Mixed Segment Performance,neutral,0.357614934
WMB,8/6/2024 12:45,Williams Co (WMB) Gets a Hold from Seaport Global,negative,0.38914597
WMB,8/6/2024 13:09,Scotiabank Reaffirms Their Hold Rating on Williams Co (WMB),neutral,0.382207781
WMB,8/6/2024 18:32,Williams rises on Q2 earnings beat as demand grows at 'unprecedented' pace,neutral,0.486966848
WMB,8/7/2024 13:56,CIBC Reaffirms Their Hold Rating on Williams Co (WMB),neutral,0.352139831
WMB,8/7/2024 23:55,Maintaining Hold on Williams Co Amidst Modest Earnings Beat and Growth Prospects with Caution on Near-Term Risks,positive,0.336317003
WMB,8/9/2024 15:13,74 S&P 500 stocks that can beat the cash yield - BofA,negative,0.427441865
WMB,8/19/2024 13:09,Williams Co (WMB) Receives a Hold from Morgan Stanley,negative,0.394924045
WMB,8/23/2024 10:36,Williams Co (WMB) Receives a Rating Update from a Top Analyst,neutral,0.352847159
WMB,9/4/2024 13:37,Targa Resources rebuffed interest from Williams in recent months - Bloomberg,positive,0.416166723
WMB,9/4/2024 20:33,"Williams to add dozen U.S. natural gas projects through 2027, CEO says",negative,0.367782444
WMB,9/17/2024 12:36,Stifel Nicolaus Sticks to Their Buy Rating for Williams Co (WMB),neutral,0.478264928
WMB,10/1/2024 15:17,Permian gas begins flowing through Matterhorn pipeline - Bloomberg,negative,0.390013993
WMB,10/2/2024 8:18,Barclays Sticks to Its Hold Rating for Williams Co (WMB),neutral,0.376932949
WMB,10/2/2024 14:28,S&P 500 Energy ends Q3 on negative note as crude prices fall,positive,0.416267276
WMB,10/3/2024 12:05,J.P. Morgan Sticks to Its Buy Rating for Williams Co (WMB),positive,0.500711977
WMB,10/3/2024 18:45,XLE: Energy ETF hits 2-month high as oil prices surge - how top holdings are performing,neutral,0.481966197
WMB,10/4/2024 8:26,Williams Co. Upgraded to Overweight on Strong Growth and Stability Amid Energy Sector Volatility,negative,0.372401446
WMB,10/4/2024 18:48,"Williams raised at Morgan Stanley, seeing sustainable 5%-7% annual EBITDA growth",negative,0.391739368
WMB,10/9/2024 17:06,"Energy is Wells Fargo’s most favorable sector: integrated oil, midstream energy are top subsectors",negative,0.453774691
WMB,10/11/2024 19:34,"Kinder Morgan hiked to Buy at BofA on more AI gas demand, contracted growth",positive,0.33772859
WMB,10/14/2024 16:28,"TC Energy raised at J.P. Morgan, seeing room to catch up with U.S. pipeline peers",neutral,0.381966293
WMB,10/19/2024 3:10,Williams wins again in Louisiana pipeline legal dispute with Energy Transfer,neutral,0.448102027
WMB,10/22/2024 14:20,Williams price target raised to $54 from $45 at CIBC,negative,0.379159868
WMB,10/29/2024 12:39,Williams Co (WMB) Receives a Hold from Seaport Global,negative,0.45378387
WMB,11/4/2024 7:50,Wall Street Analysts Are Bullish on Top Energy Picks,neutral,0.44742623
WMB,11/4/2024 12:55,Williams price target raised to $56 from $47 at Mizuho,negative,0.418385535
WMB,11/5/2024 12:07,Truist Financial Sticks to Its Hold Rating for Williams Co (WMB),negative,0.464713067
WMB,11/5/2024 14:36,Williams price target raised to $52 from $42 at Truist,positive,0.368687868
WMB,11/5/2024 16:41,Williams declares $0.475 dividend,negative,0.472414643
WMB,11/5/2024 22:35,Williams Q3 2024 Earnings Preview,positive,0.413355738
WMB,11/6/2024 15:00,Here are the major earnings after the close today,neutral,0.485005587
WMB,11/6/2024 17:57,SA Asks: How will the U.S. election results impact energy stocks?,neutral,0.399751663
WMB,11/6/2024 21:28,"Williams Non-GAAP EPS of $0.43 beats by $0.02, revenue of $2.65B beats by $130M",negative,0.415563792
WMB,11/6/2024 21:29,"Williams reports Q3 adjusted EPS 43c, consensus 42c",negative,0.421859801
WMB,11/6/2024 22:41,"Williams Cos. Q3 Profit Increases, Beats Estimates ",positive,0.504817307
WMB,11/7/2024 11:50,"Analysts Conflicted on These Energy Names: Permian Resources (PR), Williams Co (WMB) and National Fuel Gas Company (NFG)",negative,0.580222487
WMB,11/7/2024 13:10,Williams Co (WMB) Receives a Hold from Seaport Global,negative,0.364718229
WMB,11/8/2024 4:21,Williams Companies Reports Strong Q3 2024 Results,negative,0.423648328
WMB,11/8/2024 12:30,Positive Outlook for Williams Co. with Strong Growth Potential and Strategic Advantages,negative,0.381521404
WMB,11/8/2024 12:30,"Analysts’ Opinions Are Mixed on These Energy Stocks: Kinetik (KNTK), Williams Co (WMB) and Chord Energy (CHRD)",negative,0.488693923
WMB,11/12/2024 10:25,Optimistic Growth Trajectory and Strategic Moves Prompt Buy Rating for Williams Co with Increased Price Target,positive,0.39415893
WMB,11/13/2024 11:59,Williams Co (WMB) Receives a Rating Update from a Top Analyst,negative,0.356487632
WMB,11/13/2024 12:51,Williams price target raised to $60 from $56 at RBC Capital,negative,0.417467594
WMB,11/14/2024 18:24,Short sellers cut bets against S&P 500 energy stocks in October,negative,0.508179426
WMB,11/19/2024 12:07,Williams Co (WMB) Receives a Buy from J.P. Morgan,negative,0.395277441
WMT,11/19/2024 17:05,"Walmart higher, Lowe’s lower after earnings: Morning Buzz",positive,0.452709734
WMT,11/19/2024 19:12,These stocks in the consumer sector are on watch for Trump tariff risk,negative,0.452820569
WMT,11/19/2024 19:20,Walmart management to meet with Oppenheimer,neutral,0.361468375
WMT,11/20/2024 1:45,Walmart’s Strategic Growth and Strong Performance Drive Buy Rating,positive,0.418328196
WMT,11/20/2024 4:00,Walmart Reports Robust Third-Quarter Results and Raises Guidance,negative,0.397866726
WMT,11/20/2024 8:01,KeyBanc Keeps Their Buy Rating on Walmart (WMT),positive,0.55679065
WMT,11/20/2024 9:56,Walmart’s Strategic Growth and Digital Expansion Justify Buy Rating,negative,0.376740098
WMT,11/20/2024 10:06,Walmart’s Optimistic Growth Outlook Drives Buy Rating and Increased Price Target,neutral,0.422046661
WMT,11/20/2024 10:20,Walmart price target raised to $100 from $90 at Baird,neutral,0.360353976
WMT,11/20/2024 11:26,Walmart price target raised to $96 from $90 at Wells Fargo,neutral,0.352533489
WMT,11/20/2024 11:40,Walmart price target raised to $96 from $88 at KeyBanc,positive,0.468387216
WMT,11/20/2024 11:40,Walmart price target raised to $105 from $95 at BofA,positive,0.375979066
WMT,11/20/2024 12:00,Target slides after profit guidance stunner ahead of the holidays; Walmart and Costco also dip,negative,0.378703147
WMT,11/20/2024 12:01,Walmart price target raised to $100 from $90 at Guggenheim,positive,0.444820672
WMT,11/20/2024 12:11,"JPMorgan sees solid online holiday sales growth, Amazon still top pick",positive,0.448787391
WMT,11/20/2024 12:15,Walmart price target raised to $96 from $92 at RBC Capital,neutral,0.417572498
WMT,11/20/2024 12:16,"Walmart’s Q3 2025 Results Exceed Expectations, E-commerce Growth Drives ‘Buy’ Rating",positive,0.365802288
WMT,11/20/2024 12:31,Walmart price target raised to $102 from $98 at Bernstein,positive,0.555322111
WMT,11/20/2024 12:46,Walmart price target raised to $100 from $90 at TD Cowen,negative,0.400116295
WMT,11/20/2024 12:50,Walmart price target raised to $97 from $81 at Roth MKM,positive,0.528769791
WMT,11/20/2024 12:50,Citi downgrades Target to Neutral after ‘very poor results’,negative,0.422903717
WMT,11/20/2024 13:05,Walmart price target raised to $105 from $100 at Jefferies,neutral,0.427426994
WMT,11/20/2024 13:21,Walmart price target raised to $100 from $92 at UBS,neutral,0.388019055
WMT,11/20/2024 13:26,Walmart price target raised to $89 from $85 at Stifel,negative,0.415854126
WMT,11/20/2024 13:55,Walmart price target raised to $94 from $89 at Evercore ISI,negative,0.451213896
WMT,11/20/2024 14:16,Wells sees $2B headwind for Amazon from not raising seller fees,negative,0.406045675
WMT,11/20/2024 14:21,Walmart price target raised to $100 from $89 at Morgan Stanley,positive,0.360937774
WMT,11/20/2024 14:31,Walmart price target raised to $100 from $92 at Telsey Advisory,negative,0.531165957
WMT,11/20/2024 14:31,Walmart price target raised to $98 from $89 at Truist,neutral,0.502038956
WMT,11/20/2024 14:35,Walmart (WMT) was downgraded to a Hold Rating at DZ BANK AG,neutral,0.390576124
WMT,11/20/2024 14:51,Deutsche downgrades Target to Hold on market share deterioration,neutral,0.399159968
WMT,11/20/2024 15:10,"Target is on the outside looking in at the retail trinity of Walmart, Amazon, and Costco",neutral,0.371767133
WMT,11/20/2024 18:01,Target price target lowered to $129 from $162 at Truist,positive,0.445476145
WMT,11/21/2024 9:50,Walmart downgraded to Hold from Buy at DZ Bank,negative,0.390697777
WMT,11/21/2024 12:50,Analysts Offer Insights on Consumer Goods Companies: JBS SA (OtherJBSAY) and Walmart (WMT),positive,0.517083168
WMT,11/21/2024 12:55,Target price target lowered to $137 from $165 at Stifel,neutral,0.420112312
WMT,11/21/2024 13:00,Target price target lowered to $131 from $157 at Roth MKM,negative,0.548649132
WMT,11/21/2024 13:36,Target price target lowered to $130 from $165 at Evercore ISI,negative,0.448775858
WMT,11/22/2024 9:35,Walmart price target raised to $90 from $78 at Barclays,positive,0.423895806
WMT,11/22/2024 20:15,"Walmart U.S. CEO Brian Setzer leaving company, Reuters reports",neutral,0.403207481
WMT,11/22/2024 20:20,"Walmart U.S. CEO says Health & Wellness VP leaving, Reuters reports",negative,0.464282453
WMT,11/22/2024 21:11,"Dow climbs 1%, S&P, Nasdaq advance as Wall Street's key averages cement weekly wins",negative,0.37452507
WMT,11/22/2024 21:39,"Walmart Stock (WMT) Surges on Q3 Results, But Valuation Risks Persist",neutral,0.424858749
WMT,11/23/2024 2:25,"Trump picks surgeon Marty Makary to head FDA, Rep. Dave Weldon to lead CDC",neutral,0.401077062
WMT,11/23/2024 17:09,Trending stocks amid largely steady week for Wall Street,neutral,0.421962768
WMT,11/24/2024 14:00,Trump's tariffs could cost Americans $78B in annual spending power: NRF,neutral,0.517505586
WMT,11/25/2024 17:10,"Macy’s uncovers employee fraud, Summit to be acquired: Morning Buzz",positive,0.42839238
WMT,11/25/2024 21:48,Ashley Buchanan named the next CEO of Kohl's; Tom Kingsbury to step down,negative,0.39901337
WMT,11/26/2024 11:00,"Walmart rolling back DEI policies, AP reports",neutral,0.397365183
WMT,11/26/2024 17:05,"Trump threatens tariffs, Zoom reports Q3 beat: Morning Buzz",neutral,0.410353839
KSS,10/1/2024 11:25,TD Cowen Reaffirms Their Hold Rating on Kohl’s (KSS),neutral,0.366464198
KSS,10/9/2024 8:34,"Hurricane Milton nears Florida as people rush to evacuate, companies halt operations",positive,0.55060941
KSS,11/5/2024 14:40,Unusually active option classes on open November 5th,neutral,0.417715967
KSS,11/8/2024 16:55,Kohl’s put volume heavy and directionally bearish,positive,0.424769491
KSS,11/11/2024 13:20,Morgan Stanley Sticks to Its Sell Rating for Kohl’s (KSS),positive,0.425751358
KSS,11/13/2024 21:23,Kohl's declares $0.50 dividend,positive,0.444869041
KSS,11/15/2024 13:41,"Dividend Roundup: Nike, Home Depot, Chevron, Target, and more",negative,0.411103994
KSS,11/18/2024 12:45,Kohl’s price target lowered to $17 from $19 at JPMorgan,positive,0.429171354
KSS,11/18/2024 21:11,Kohl’s price target lowered to $18 from $19 at Citi,positive,0.451298565
KSS,11/19/2024 13:56,Telsey Advisory Sticks to Their Hold Rating for Kohl’s (KSS),neutral,0.40553686
KSS,11/20/2024 12:22,Holiday blues: The retail sector is jolted by Target's earnings update,negative,0.486743987
KSS,11/20/2024 14:54,TJX shares retreat in sympathy with retail sector as conservative outlook overshadows Q3 results,positive,0.459955573
KSS,11/22/2024 14:40,Unusually active option classes on open November 22nd,positive,0.399147987
KSS,11/22/2024 15:05,Kohl’s call volume above normal and directionally bullish,neutral,0.466011524
KSS,11/24/2024 13:01,"Earnings week ahead: CRWD, DELL, ZM, WDAY, HPQ, M, BBY and more",positive,0.40248096
KSS,11/25/2024 14:40,Unusually active option classes on open November 25th,positive,0.357300609
KSS,11/25/2024 16:26,Kohl's Q3 2025 Earnings Preview,negative,0.452007324
KSS,11/25/2024 18:05,Notable companies reporting before tomorrow’s open,positive,0.45535624
KSS,11/25/2024 18:15,Notable companies reporting before tomorrow’s open,positive,0.441807419
KSS,11/25/2024 21:35,"Kohl’s CEO Kingsbury to step down effective January 15, 2025",negative,0.465367168
KSS,11/25/2024 21:48,Ashley Buchanan named the next CEO of Kohl's; Tom Kingsbury to step down,positive,0.419145972
KSS,11/25/2024 22:22,Kohl’s Appoints J. Ashley Buchanan as New CEO,negative,0.452643275
KSS,11/25/2024 23:00,Here's the major earnings before the open tomorrow,positive,0.429311067
KSS,11/25/2024 23:20,"Closing Bell Movers: Semtech rises, Zoom falls after earnings",negative,0.373612165
KSS,11/26/2024 1:48,Kohl's CEO Tom Kingsbury To Step Down In January 2025; Names Ashley Buchanan CEO ,neutral,0.368719727
KSS,11/26/2024 12:06,"Kohl’s reports Q3 EPS 20c, consensus 27c",negative,0.363215029
KSS,11/26/2024 12:10,Kohl's misses top-line and bottom-line estimates; updates FY24 outlook,neutral,0.470110089
KSS,11/26/2024 12:11,"Kohl’s sees FY  EPS $1.20-$1.50 , consensus $1.84",negative,0.377272725
KSS,11/26/2024 12:12,Kohl’s says CEO Kngsbury plans to step down January 15,positive,0.3959575
KSS,11/26/2024 12:31,Kohl’s Faces Sales Drop and CEO Transition,negative,0.368269265
KSS,11/26/2024 13:00,Kohl's shares tank after results and forecast disappoint as core business declines,positive,0.487480074
KSS,11/26/2024 13:05,Evercore ISI Keeps Their Hold Rating on Kohl’s (KSS),positive,0.39471966
KSS,11/26/2024 13:15,"Kohl`s Corp. Profit Declines In Q3, Misses Estimates ",neutral,0.369004697
KSS,11/26/2024 13:27,Kohl's Slashes FY24 Outlook; Stock Down 13% - Update ,negative,0.45761013
KSS,11/26/2024 13:55,Morning Movers: Dick’s Sporting jumps and Kohl’s sinks following earnings,positive,0.409871787
KSS,11/26/2024 14:03,Kohl's declares $0.50 dividend,positive,0.423339605
KSS,11/26/2024 14:05,Kohl’s (KSS) Gets a Hold from Telsey Advisory,positive,0.472367764
KSS,11/26/2024 14:25,Kohl’s price target lowered to $13 from $17 at JPMorgan,positive,0.340992004
KSS,11/26/2024 14:34,Abercrombie & Fitch scores another quarter of double-digit growth,negative,0.368585318
KSS,11/26/2024 14:50,Kohl’s falls -18.9%,neutral,0.47945413
KSS,11/26/2024 15:06,Kohl’s falls -19.0%,neutral,0.352963477
KSS,11/26/2024 15:13,"Biggest stock movers Tuesday: PSTX, ARWR, KSS, ALEC, AMGN, EMBC, and more",negative,0.417001337
KSS,11/26/2024 17:05,"Trump threatens tariffs, Zoom reports Q3 beat: Morning Buzz",neutral,0.425954759
KSS,11/26/2024 17:05,Kohl’s falls -18.4%,negative,0.403622061
KSS,11/26/2024 20:00,Kohl’s downgraded to Reduce from Hold at Gordon Haskett,positive,0.387289256
KSS,11/26/2024 20:05,Kohl’s price target lowered to $14 from $18 at Evercore ISI,negative,0.428386241
KSS,11/26/2024 20:34,Retail Wrap: Holiday shopping season kicks off with flurry of retail earnings,negative,0.373466074
KSS,11/26/2024 20:55,"Kohl’s downgraded to Reduce at Gordon Haskett on sales worries, CEO exit",neutral,0.399042964
KSS,11/26/2024 22:45,Kohl’s Faces Transitional Challenges Amid Earnings Miss and Strategic Uncertainty: Analyst Recommends Hold Rating,negative,0.397288144
KSS,11/27/2024 3:54,Kohl’s Reports Q3 Financial Results and CEO Transition,neutral,0.39093098
PBR,10/14/2024 13:44,Petrobras set to cut $4B from 2025 planned capex - Reuters,positive,0.417653024
PBR,10/22/2024 10:28,Petrobras to Reveal Key 3Q24 Financial Insights,neutral,0.49751097
PBR,10/25/2024 20:59,Petrobras Revives UFN-III Project to Boost Fertilizer Supply,positive,0.445152283
PBR,10/26/2024 18:36,"M&A deals roundup: Merck, Seadrill, Kraft Heinz, Spirit Airlines and more",positive,0.386955678
PBR,10/28/2024 12:11,Baker Hughes awarded contracts to supply Petrobras with flexible pipe systems,neutral,0.529245317
PBR,10/28/2024 14:12,Baker Hughes to supply pipe systems for Petrobras' Brazil pre-salt fields,positive,0.349042803
PBR,10/29/2024 12:58,Petrobras Q3 oil production drops 8%; aims to raise Tupi oil output to 1M bbl/day,neutral,0.396608502
PBR,10/30/2024 15:58,Petrobras Boosts Output with New FPSO in Brazil,positive,0.577167511
PBR,10/30/2024 17:48,Petrobras Secures Legal Victory in Dutch Court Case,positive,0.361151367
PBR,10/30/2024 20:33,Petrobras' 2025-29 strategic plan likely to reach $110B - Reuters,positive,0.425006956
PBR,11/1/2024 14:41,"Petrobras, Ecopetrol to resume operations offshore Colombia after court ruling",negative,0.405103266
PBR,11/1/2024 15:27,Petrobras Denies Media Speculation on Dividends and Strategy,negative,0.335756451
PBR,11/4/2024 5:47,"Earnings week ahead: O, PLTR, QCOM, SQ, AMC, PARA, LCID, RIVN, WBD, and more",negative,0.409123927
PBR,11/5/2024 21:51,Petrobras Reschedules Q3 2024 Results Webcast,neutral,0.51925087
PBR,11/6/2024 17:57,SA Asks: How will the U.S. election results impact energy stocks?,neutral,0.372305036
PBR,11/6/2024 22:23,"Petrobras Retains PBio, Focusing on Low-Carbon Strategy",negative,0.46092236
PBR,11/6/2024 22:35,Petrobras Q3 2024 Earnings Preview,negative,0.467659473
PBR,11/7/2024 15:00,Here are the major earnings after the close today,positive,0.426317692
PBR,11/8/2024 5:54,Petrobras reports Q3 results,neutral,0.537715197
PBR,11/8/2024 11:35,Petrobras Announces Substantial Dividend Distribution for 2024,neutral,0.355951548
PBR,11/8/2024 11:35,Petrobras Files November Report Demonstrating Transparency,positive,0.403071851
PBR,11/8/2024 12:11,"Analysts Offer Insights on Energy Companies: Petroleo Brasileiro SA- Petrobras (PBR), Ovintiv (OVV) and Diamondback (FANG)",negative,0.458478123
PBR,11/8/2024 14:20,"Analysts Have Conflicting Sentiments on These Energy Companies: Petroleo Brasileiro SA- Petrobras (PBR), W&T Offshore (WTI) and EOG Resources (EOG)",negative,0.388694108
PBR,11/8/2024 14:47,Petrobras Reports Strong Q3 2024 Financial Results,negative,0.442501456
PBR,11/8/2024 14:47,Petrobras Reports Decline in Assets and Revenue,neutral,0.424701184
PBR,11/8/2024 15:27,Petrobras Reports Significant Asset Growth in 2024,negative,0.443216205
PBR,11/9/2024 4:00,Petrobras Reports Steady Production and Strategic Advances in Q3 2024,neutral,0.50580138
PBR,11/12/2024 15:46,Petrobras Boosts Gas Processing with New Rio Unit,negative,0.407391399
PBR,11/18/2024 12:19,Petrobras Partners with Yara to Boost Industrial Production,neutral,0.348835289
PBR,11/18/2024 12:58,Petrobras to Present Strategic and Business Plans,negative,0.496656388
PBR,11/18/2024 17:40,"Petrobras trading halted, news pending",positive,0.442552298
PBR,11/18/2024 17:50,Petrobras announces 2025-2029 business plan proposal,neutral,0.453115255
PBR,11/18/2024 18:15,Petrobras trading resumes,positive,0.464999974
PBR,11/18/2024 18:19,Petrobras Unveils Ambitious 2025-2029 Investment Plan,positive,0.417727023
PBR,11/18/2024 21:24,"Petrobras discloses five-year $111B spending proposal, up to $10B in extra dividends",positive,0.369003892
PBR,11/18/2024 22:26,Petrobras to Redeem 2025 and 2026 Global Notes,neutral,0.386051714
PBR,11/20/2024 13:15,Petrobras’s Strategic Expansion and Dividend Stability Justify Buy Rating,neutral,0.467907995
PBR,11/21/2024 11:57,Petrobras Announces Dividend Distribution to Shareholders,neutral,0.374760956
PBR,11/22/2024 11:15,Positive Outlook for Petrobras: Strategic Growth and Strong Shareholder Returns Drive Buy Rating,neutral,0.436351061
PBR,11/22/2024 11:28,Petrobras Files Latest Report with SEC,neutral,0.415311426
PBR,11/22/2024 11:29,Petrobras Unveils Ambitious Strategic and Business Plans,positive,0.503792405
PBR,11/22/2024 11:30,Petrobras to Distribute R$ 20 Billion in Dividends,neutral,0.455372185
PBR,11/22/2024 15:02,"Petrobras board OKs $3.4B in extraordinary dividends, $111B five-year strategic plan",neutral,0.514199317
PBR,11/22/2024 16:05,Petrobras sees ordinary dividends of $45-$55B from 2025 to 2029,negative,0.397441149
PBR,11/22/2024 22:48,Petrobras in talks for possible 'big' new ethanol joint venture,neutral,0.401911557
PBR,11/25/2024 11:26,Petroleo Brasileiro SA- Petrobras: Strong Shareholder Returns and Strategic Upstream Focus Drive Buy Rating,negative,0.393274575
PBR,11/25/2024 11:30,Petrobras Explores Strategic Partnerships in Ethanol Market,positive,0.41208303
PBR,11/25/2024 12:13,Petrobras price target raised to $19.50 from $19 at Morgan Stanley,neutral,0.417768836
PBR,11/25/2024 18:50,Petrobras call volume above normal and directionally bullish,negative,0.384236068
PBR,11/25/2024 19:21,Petrobras Reports Decline in 2024 Sales Revenues,positive,0.511832237
ABEV,1/24/2024 8:10,Analysts’ Opinions Are Mixed on These Consumer Goods Stocks: Ambev SA (ABEV) and Kimberly Clark (KMB),neutral,0.347276926
ABEV,1/30/2024 18:48,Wall Street Favorites: 3 Penny Stocks With Strong Buy Ratings for January 2024 ,neutral,0.417459279
ABEV,2/21/2024 11:35,3 Stocks With 5% Dividend Yields for $20 (or Less),positive,0.416729838
ABEV,2/28/2024 15:01,Ambev is about to announce its earnings — here's what to expect,positive,0.370325476
ABEV,2/28/2024 15:23,Notable earnings before Thursday's open,neutral,0.391064316
ABEV,2/28/2024 16:55,Ambev Q4 2023 Earnings Preview,positive,0.435129672
ABEV,2/29/2024 8:01,Ambev reports Q4 results,positive,0.404084057
ABEV,2/29/2024 16:03,"BEDU, HRL among consumer staples movers",positive,0.403827578
ABEV,2/29/2024 21:51,Fidelis Insurance Holdings Limited declares $0.10 dividend,positive,0.444710582
ABEV,3/1/2024 7:56,Barclays Sticks to Its Buy Rating for Ambev SA (ABEV),positive,0.52736026
ABEV,3/8/2024 7:56,Bernstein Sticks to Its Buy Rating for Ambev SA (ABEV),neutral,0.490617603
ABEV,3/8/2024 15:35,Fed Rate Cut Expectations Rise After February Jobs Report: Friday's Stock Movers,neutral,0.429429263
ABEV,4/10/2024 6:50,Analysts Offer Insights on Consumer Goods Companies: Ambev SA (ABEV) and Clorox (CLX),negative,0.437700719
ABEV,4/11/2024 10:00,Wall Street Favorites: 3 Stocks With Strong Buy Ratings for April 2024 ,negative,0.429398537
ABEV,5/7/2024 15:00,Notable earnings before Wednesday's open,positive,0.460887104
ABEV,5/7/2024 15:01,Here's what Wall Street expects from Ambev's earnings report,neutral,0.468688339
ABEV,5/7/2024 16:03,Ambev Q1 Earnings Preview,positive,0.417430073
ABEV,5/8/2024 6:21,"Ambev Non-GAAP EPS of R$0.23, revenue of R$20.28B",neutral,0.443458289
ABEV,5/8/2024 17:53,"ABEV Stock Earnings: Ambev Beats EPS, Beats Revenue for Q1 2024",neutral,0.417376816
ABEV,5/9/2024 7:26,Ambev SA (ABEV) Gets a Hold from Barclays,negative,0.411147386
ABEV,5/13/2024 13:35,Ambev SA (ABEV) Receives a Buy from Bank of America Securities,neutral,0.410223067
ABEV,5/15/2024 10:00,7 Cheap Value Stocks to Buy Now: May 2024,negative,0.50020653
